"permutations";"#UUIDs";"#classes";"#clone_configs"
"16_12_2_10_15_9_4_3_13_7_14_1_8_6_11_5";"11219";"5";"114"
"13_9_5_12_15_3_2_7_11_16_14_4_1_6_10_8";"11206";"5";"114"
"7_6_8_12_10_1_3_2_11_13_14_9_15_16_5_4";"11251";"5";"114"
"1_8_12_2_11_15_4_6_16_13_7_14_5_3_10_9";"11178";"5";"114"
"13_5_10_14_9_16_4_1_11_12_6_8_3_2_15_7";"11318";"5";"114"
"14_7_16_3_13_9_11_4_10_8_6_1_15_12_2_5";"11293";"5";"114"
"2_13_6_5_3_16_8_14_9_4_1_15_7_12_10_11";"11317";"5";"114"
"8_3_15_2_9_1_10_16_12_11_6_7_4_5_13_14";"11247";"5";"114"
"7_1_15_16_8_5_3_2_6_11_9_10_13_12_14_4";"11185";"5";"114"
"11_10_15_7_14_16_9_2_1_8_13_4_3_6_5_12";"11533";"5";"114"
"10_11_3_15_8_12_9_1_2_5_13_7_6_16_4_14";"11513";"5";"114"
"11_15_8_2_5_12_4_9_1_7_3_10_6_13_16_14";"11259";"5";"114"
"15_2_4_14_8_1_16_3_12_11_9_13_10_5_6_7";"11223";"5";"114"
"9_4_7_2_14_12_1_15_3_5_10_13_16_8_11_6";"11524";"6";"114"
"1_3_9_11_4_2_12_8_15_13_16_14_5_10_6_7";"11502";"6";"114"
"3_1_10_15_16_2_11_13_9_4_14_8_6_7_5_12";"11519";"6";"114"
"2_5_15_13_8_7_16_6_4_10_12_14_9_3_1_11";"11301";"5";"114"
"8_11_9_15_2_5_3_1_13_7_6_4_16_10_12_14";"11287";"5";"114"
"3_11_12_15_13_16_14_7_1_8_10_6_5_2_9_4";"11211";"5";"114"
"2_4_7_6_10_12_8_9_1_14_16_11_15_3_5_13";"11494";"5";"114"
"7_2_8_10_12_9_11_6_14_4_1_3_15_5_13_16";"11283";"5";"114"
"1_14_3_13_5_16_2_11_10_9_15_4_12_8_6_7";"11180";"5";"114"
"12_13_10_6_8_7_4_5_15_1_16_9_11_3_2_14";"11250";"5";"114"
"15_10_1_9_3_4_11_5_12_14_6_13_7_2_8_16";"11191";"5";"114"
"5_16_15_6_3_9_12_11_1_13_7_8_10_14_4_2";"11217";"5";"114"
"9_5_15_12_1_4_16_3_11_10_8_14_2_6_13_7";"11268";"5";"114"
"13_3_10_4_5_16_1_7_12_14_9_15_8_2_6_11";"11375";"5";"114"
"9_14_8_12_1_16_13_5_7_4_10_3_15_2_6_11";"11240";"5";"114"
"4_16_8_13_7_1_6_3_12_11_15_14_9_10_5_2";"11227";"5";"114"
"5_14_10_1_13_7_8_9_4_11_6_16_3_15_2_12";"11475";"5";"114"
"2_16_1_13_9_14_15_4_6_11_8_10_5_12_7_3";"11190";"5";"114"
"8_14_5_16_1_12_3_10_7_13_4_6_9_15_2_11";"11237";"5";"114"
"9_6_1_11_8_12_16_10_15_14_7_3_2_5_13_4";"11334";"6";"114"
"6_1_5_9_13_3_4_15_11_10_16_14_2_7_12_8";"11302";"5";"114"
"13_5_7_14_11_10_15_8_6_16_3_2_1_4_9_12";"11341";"5";"114"
"6_16_4_3_12_9_14_5_7_1_11_13_10_2_15_8";"11215";"5";"114"
"1_13_15_6_3_7_2_16_4_9_12_10_8_5_14_11";"11177";"5";"114"
"5_14_3_2_8_12_11_4_13_16_9_1_6_7_10_15";"11349";"5";"114"
"1_4_2_3_13_11_8_14_15_10_16_6_7_12_5_9";"11561";"5";"114"
"13_8_5_16_12_2_1_10_11_9_4_7_3_14_15_6";"11285";"5";"114"
"16_11_4_3_1_7_14_13_6_9_5_15_8_2_12_10";"11236";"5";"114"
"4_9_1_13_11_7_10_2_5_15_14_12_3_8_16_6";"11529";"6";"114"
"7_14_15_11_4_6_1_16_13_10_12_2_8_3_5_9";"11258";"5";"114"
"1_9_12_15_11_3_13_2_8_16_10_4_5_14_6_7";"11374";"5";"114"
"10_5_1_13_9_8_12_7_11_14_4_16_15_3_6_2";"11388";"5";"114"
"5_15_3_10_4_13_11_8_2_9_1_7_14_12_16_6";"11276";"5";"114"
"8_5_13_9_4_11_7_2_1_15_3_6_16_14_10_12";"11399";"5";"114"
"2_11_14_12_6_1_15_10_5_9_13_4_7_16_3_8";"11488";"5";"114"
"2_13_3_6_9_15_8_10_7_1_11_12_4_5_16_14";"11320";"5";"114"
"15_6_14_4_8_2_10_9_3_1_16_12_11_5_7_13";"11246";"5";"114"
"2_1_12_7_3_13_14_16_11_6_4_5_8_15_10_9";"11379";"5";"114"
"4_5_9_12_6_13_10_8_15_16_1_11_3_7_2_14";"11277";"5";"114"
"13_4_7_9_5_15_12_1_3_2_10_14_11_16_8_6";"11307";"5";"114"
"11_2_13_1_5_15_10_7_14_3_6_16_12_4_8_9";"11501";"5";"114"
